date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:40:21	4746/4746	---M--	200	added ('OK')	image/png	etag:%22128a-5bd449de1f80c%22	images/kuber-automating-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/kuber-automating-img.png	(from docker-consulting.html)
00:40:21	8543/8543	---M--	200	added ('OK')	image/png	etag:%22215f-5bd449de74769%22	images/kuber-bnr1.png	C:/My%20Web%20Sites/storin/www.storin.in/images/kuber-bnr1.png	(from kubernetes-consulting.html)
00:40:21	1489/1489	---M--	200	added ('OK')	image/png	etag:%225d1-5bd449d7ff28a%22	images/Global-Scale-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Global-Scale-icon.png	(from kubernetes-consulting.html)
00:40:22	1022/1022	---M--	200	added ('OK')	image/png	etag:%223fe-5bd449d94747d%22	images/grows-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/grows-icon.png	(from kubernetes-consulting.html)
00:40:22	882/882	---M--	200	added ('OK')	image/png	etag:%22372-5bd449e3c5c73%22	images/Open-Source-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Open-Source-icon.png	(from kubernetes-consulting.html)
00:40:22	2500/2500	---M--	200	added ('OK')	image/png	etag:%229c4-5bd449e87ccc3%22	images/Resource-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Resource-icon.png	(from kubernetes-consulting.html)
00:40:22	1112/1112	---M--	200	added ('OK')	image/png	etag:%22458-5bd449c27a6c4%22	images/Binpacking-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Binpacking-icon.png	(from kubernetes-consulting.html)
00:40:23	952/952	---M--	200	added ('OK')	image/png	etag:%223b8-5bd449eb1ab69%22	images/Self-Correcting-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Self-Correcting-icon.png	(from kubernetes-consulting.html)
00:40:23	545/545	---M--	200	added ('OK')	image/png	etag:%22221-5bd449d4c9e0b%22	images/Ease-Scaling-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Ease-Scaling-icon.png	(from kubernetes-consulting.html)
00:40:23	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-5bd449e03e777%22	images/Load-balancing-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Load-balancing-icon.png	(from kubernetes-consulting.html)
00:40:23	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-5bd449d122570%22	images/Deployments-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Deployments-icon.png	(from kubernetes-consulting.html)
00:40:24	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-5bd449e1377cd%22	images/management-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/management-icon.png	(from kubernetes-consulting.html)
00:40:24	1158/1158	---M--	200	added ('OK')	image/png	etag:%22486-5bd449ecf2636%22	images/Storage-Management-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Storage-Management-icon.png	(from kubernetes-consulting.html)
00:40:24	13350/13350	---M--	200	added ('OK')	image/png	etag:%223426-5bd449f2043a3%22	images/What-can-Kubernetes.png	C:/My%20Web%20Sites/storin/www.storin.in/images/What-can-Kubernetes.png	(from kubernetes-consulting.html)
00:40:24	6618/6618	---M--	200	added ('OK')	image/png	etag:%2219da-5bd449f234141%22	images/why-kubernete-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/why-kubernete-img.png	(from kubernetes-consulting.html)
00:40:25	8987/8987	---M--	200	added ('OK')	image/png	etag:%22231b-5bd449ee02d8b%22	images/terminology-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/terminology-img.png	(from kubernetes-consulting.html)
00:40:25	5616/5616	---M--	200	added ('OK')	image/png	etag:%2215f0-5bd449da675d2%22	images/huawei-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/huawei-logo.png	(from kubernetes-consulting.html)
00:40:25	2201/2201	---M--	200	added ('OK')	image/png	etag:%22899-5bd449c33acdd%22	images/Buffer-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Buffer-logo.png	(from kubernetes-consulting.html)
00:40:25	3954/3954	---M--	200	added ('OK')	image/png	etag:%22f72-5bd449d51ce27%22	images/ebay-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/ebay-logo.png	(from kubernetes-consulting.html)
00:40:25	2628/2628	---M--	200	added ('OK')	image/png	etag:%22a44-5bd449e96055a%22	images/sap-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/sap-logo.png	(from kubernetes-consulting.html)
00:40:26	3584/3584	---M--	200	added ('OK')	image/png	etag:%22e00-5bd449d87d225%22	images/goldman-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/goldman-logo.png	(from kubernetes-consulting.html)
00:40:26	6677/6677	---M--	200	added ('OK')	image/png	etag:%221a15-5bd449e2d77fc%22	images/newyork-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/newyork-logo.png	(from kubernetes-consulting.html)
00:40:26	8070/8070	---M--	200	added ('OK')	image/png	etag:%221f86-5bd449eb729a5%22	images/soundcloud-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/soundcloud-logo.png	(from kubernetes-consulting.html)
00:40:26	1667/1667	---M--	200	added ('OK')	image/png	etag:%22683-5bd449e569b22%22	images/philips-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/images/philips-logo.png	(from kubernetes-consulting.html)
00:40:27	876/876	---M--	200	added ('OK')	image/png	etag:%2236c-5bd449ed9c4ef%22	images/support-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/support-icon.png	(from aws-consulting-services.html)
00:40:27	929/929	---M--	200	added ('OK')	image/png	etag:%223a1-5bd449e6938b6%22	images/protection-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/protection-icon.png	(from aws-consulting-services.html)
00:40:27	1279/1279	---M--	200	added ('OK')	image/png	etag:%224ff-5bd449cd99134%22	images/cost-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cost-icon.png	(from aws-consulting-services.html)
00:40:27	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-5bd449db00aec%22	images/hybrid-connections-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/hybrid-connections-icon.png	(from aws-consulting-services.html)
00:40:28	9453/9453	---M--	200	added ('OK')	image/png	etag:%2224ed-5bd449e27ea20%22	images/move-AWS-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/move-AWS-img.png	(from aws-consulting-services.html)
00:40:28	2965/2965	---M--	200	added ('OK')	image/png	etag:%22b95-5bd449c2ae2e2%22	images/boost-performance-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/boost-performance-img.png	(from aws-consulting-services.html)
00:40:28	3936/3936	---M--	200	added ('OK')	image/png	etag:%22f60-5bd449c3a34b8%22	images/build-trust-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/build-trust-img.png	(from aws-consulting-services.html)
00:40:28	8464/8464	---M--	200	added ('OK')	image/png	etag:%222110-5bd449e1d0ce7%22	images/migrate-databases-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/migrate-databases-img.png	(from aws-consulting-services.html)
00:40:29	3776/3776	---M--	200	added ('OK')	image/png	etag:%22ec0-5bd449cb55faa%22	images/compute-smarter-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/compute-smarter-img.png	(from aws-consulting-services.html)
00:40:29	11886/11886	---M--	200	added ('OK')	image/png	etag:%222e6e-5bd449bcd231e%22	images/analyze-API-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/analyze-API-img.png	(from aws-consulting-services.html)
00:40:29	5198/5198	---M--	200	added ('OK')	image/png	etag:%22144e-5bd449e90777e%22	images/run-enterprise-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/run-enterprise-img.png	(from aws-consulting-services.html)
00:40:30	4780/4780	---M--	200	added ('OK')	image/png	etag:%2212ac-5bd449e9b8397%22	images/securely-store-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/securely-store-img.png	(from aws-consulting-services.html)
00:40:30	917/917	---M--	200	added ('OK')	image/png	etag:%22395-5bd449e5cb59e%22	images/plan-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/plan-icon.png	(from aws-consulting-services.html)
00:40:30	1066/1066	---M--	200	added ('OK')	image/png	etag:%2242a-5bd449c35eefb%22	images/build-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/build-icon.png	(from aws-consulting-services.html)
00:40:30	1322/1322	---M--	200	added ('OK')	image/png	etag:%2252a-5bd449e93b39c%22	images/run-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/run-icon.png	(from aws-consulting-services.html)
00:40:30	4248/4248	---M--	200	added ('OK')	image/png	etag:%221098-5bd449c92d400%22	images/cloud-monitoring-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-monitoring-img.png	(from aws-consulting-services.html)
00:40:30	4744/4744	---M--	200	added ('OK')	image/png	etag:%221288-5bd449be01e72%22	images/auto-scaling-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/auto-scaling-img.png	(from aws-consulting-services.html)
00:40:31	5122/5122	---M--	200	added ('OK')	image/png	etag:%221402-5bd449ed252b4%22	images/storage-optimization-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/storage-optimization-img.png	(from aws-consulting-services.html)
00:40:31	8129/8129	---M--	200	added ('OK')	image/png	etag:%221fc1-5bd449be5bbee%22	images/AWS-cloudFront-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/AWS-cloudFront-img.png	(from aws-consulting-services.html)
00:40:31	11369/11369	---M--	200	added ('OK')	image/png	etag:%222c69-5bd449e673518%22	images/project-management-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/project-management-img.png	(from aws-consulting-services.html)
00:40:31	4264/4264	---M--	200	added ('OK')	image/png	etag:%2210a8-5bd449d17b34c%22	images/designed-security-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/designed-security-img.png	(from aws-consulting-services.html)
00:40:32	5506/5506	---M--	200	added ('OK')	image/png	etag:%221582-5bd449e70aaf2%22	images/proven-security-partner-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/proven-security-partner-img.png	(from aws-consulting-services.html)
00:40:32	3568/3568	---M--	200	added ('OK')	image/png	etag:%22df0-5bd449e8d1c20%22	images/rightsizing-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/rightsizing-img.png	(from aws-consulting-services.html)
00:40:32	7040/7040	---M--	200	added ('OK')	image/png	etag:%221b80-5bd449e825e27%22	images/reserved-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/reserved-img.png	(from aws-consulting-services.html)
00:40:32	7851/7851	---M--	200	added ('OK')	image/png	etag:%221eab-5bd449c8cb984%22	images/cloud-computing-bnr.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-computing-bnr.png	(from google-cloud-consulting.html)
00:40:33	9443/9443	---M--	200	added ('OK')	image/png	etag:%2224e3-5bd449c1cc98b%22	images/big-data-bnr-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/big-data-bnr-img.png	(from google-cloud-consulting.html)
00:40:33	4337/4337	---M--	200	added ('OK')	image/png	etag:%2210f1-5bd449d8bc9c3%22	images/google-cloud-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/google-cloud-img.png	(from google-cloud-consulting.html)
00:40:33	7718/7718	---M--	200	added ('OK')	image/png	etag:%221e26-5bd449de92bc8%22	images/kuber-google.png	C:/My%20Web%20Sites/storin/www.storin.in/images/kuber-google.png	(from google-cloud-consulting.html)
00:40:33	7434/7434	---M--	200	added ('OK')	image/png	etag:%221d0a-5bd449e226be3%22	images/mobile-applications-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/mobile-applications-img.png	(from google-cloud-consulting.html)
00:40:34	4706/4706	---M--	200	added ('OK')	image/png	etag:%221262-5bd449f1cc905%22	images/web-applications-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/web-applications-img.png	(from google-cloud-consulting.html)
00:40:34	9965/9965	---M--	200	added ('OK')	image/png	etag:%2226ed-5bd449c244b66%22	images/big-data-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/big-data-img.png	(from google-cloud-consulting.html)
00:40:34	13138/13138	---M--	200	added ('OK')	image/png	etag:%223352-5bd449bd2a15a%22	images/application-development-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/application-development-img.png	(from google-cloud-consulting.html)
00:40:34	5074/5074	---M--	200	added ('OK')	image/png	etag:%2213d2-5bd449d79a92e%22	images/gaming-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/gaming-img.png	(from google-cloud-consulting.html)
00:40:35	7402/7402	---M--	200	added ('OK')	image/png	etag:%221cea-5bd449dd17d56%22	images/internet-things-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/internet-things-img.png	(from google-cloud-consulting.html)
00:40:35	1192/1192	---M--	200	added ('OK')	image/png	etag:%224a8-5bd449d718b13%22	images/future-proof-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/future-proof-icon.png	(from google-cloud-consulting.html)
00:40:35	1512/1512	---M--	200	added ('OK')	image/png	etag:%225e8-5bd449ce5780c%22	images/data-analytics-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/data-analytics-icon.png	(from google-cloud-consulting.html)
00:40:35	834/834	---M--	200	added ('OK')	image/png	etag:%22342-5bd449ceac769%22	images/database-storage-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/database-storage-icon.png	(from google-cloud-consulting.html)
00:40:36	1287/1287	---M--	200	added ('OK')	image/png	etag:%22507-5bd449c2218e8%22	images/big-data-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/big-data-icon.png	(from google-cloud-consulting.html)
00:40:36	1165/1165	---M--	200	added ('OK')	image/png	etag:%2248d-5bd449e0ffd2f%22	images/management-easy-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/management-easy-icon.png	(from google-cloud-consulting.html)
00:40:36	725/725	---M--	200	added ('OK')	image/png	etag:%222d5-5bd449d17b34c%22	images/developer-first-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/developer-first-icon.png	(from google-cloud-consulting.html)
00:40:36	1142/1142	---M--	200	added ('OK')	image/png	etag:%22476-5bd449bc6e961%22	images/access-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/access-icon.png	(from google-cloud-consulting.html)
00:40:37	849/849	---M--	200	added ('OK')	image/png	etag:%22351-5bd449d572d24%22	images/excellence-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/excellence-icon.png	(from google-cloud-consulting.html)
00:40:37	1155/1155	---M--	200	added ('OK')	image/png	etag:%22483-5bd449d1d21e9%22	images/developer-oriented-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/developer-oriented-icon.png	(from google-cloud-consulting.html)
00:40:37	734/734	---M--	200	added ('OK')	image/png	etag:%222de-5bd449e569b22%22	images/performance-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/performance-icon.png	(from google-cloud-consulting.html)
00:40:37	835/835	---M--	200	added ('OK')	image/png	etag:%22343-5bd449e512c86%22	images/pay-only-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/pay-only-icon.png	(from google-cloud-consulting.html)
00:40:37	1138/1138	---M--	200	added ('OK')	image/png	etag:%22472-5bd449e9fc954%22	images/security-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/security-icon.png	(from google-cloud-consulting.html)
00:40:38	22369/22369	---M--	200	added ('OK')	image/png	etag:%225761-5bd449bf655e3%22	images/azure-bnr-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/azure-bnr-img.png	(from azure-cloud-consulting.html)
00:40:38	8426/8426	---M--	200	added ('OK')	image/png	etag:%2220ea-5bd449d7459d1%22	images/future-ready-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/future-ready-img.png	(from azure-cloud-consulting.html)
00:40:38	8706/8706	---M--	200	added ('OK')	image/png	etag:%222202-5bd449cb0104e%22	images/compute-apps-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/compute-apps-img.png	(from azure-cloud-consulting.html)
00:40:38	10488/10488	---M--	200	added ('OK')	image/png	etag:%2228f8-5bd449e5cb59e%22	images/powerful-analytics-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/powerful-analytics-img.png	(from azure-cloud-consulting.html)
00:40:39	6839/6839	---M--	200	added ('OK')	image/png	etag:%221ab7-5bd449d6a5758%22	images/friendly-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/friendly-img.png	(from azure-cloud-consulting.html)
00:40:39	11211/11211	---M--	200	added ('OK')	image/png	etag:%222bcb-5bd449e0696f5%22	images/manage-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/manage-img.png	(from azure-cloud-consulting.html)
00:40:39	6302/6302	---M--	200	added ('OK')	image/png	etag:%22189e-5bd449ea2d692%22	images/security-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/security-img.png	(from azure-cloud-consulting.html)
00:40:39	10468/10468	---M--	200	added ('OK')	image/png	etag:%2228e4-5bd449f046eb4%22	images/third-party-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/third-party-img.png	(from azure-cloud-consulting.html)
00:40:40	14901/14901	---M--	200	added ('OK')	image/png	etag:%223a35-5bd449e16d32b%22	images/microservices-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/microservices-img.png	(from azure-cloud-consulting.html)
00:40:40	5890/5890	---M--	200	added ('OK')	image/png	etag:%221702-5bd449d7d048c%22	images/global-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/global-img.png	(from azure-cloud-consulting.html)
00:40:40	1440/1440	---M--	200	added ('OK')	image/png	etag:%225ad-5bd449dc509de%22	images/implement-business.png	C:/My%20Web%20Sites/storin/www.storin.in/images/implement-business.png	(from azure-cloud-consulting.html)
00:40:40	1119/1119	---M--	200	added ('OK')	image/png	etag:%2245f-5bd449ce2f76e%22	images/customizability.png	C:/My%20Web%20Sites/storin/www.storin.in/images/customizability.png	(from azure-cloud-consulting.html)
00:40:41	962/962	---M--	200	added ('OK')	image/png	etag:%223c2-5bd449e78d8ad%22	images/recovery.png	C:/My%20Web%20Sites/storin/www.storin.in/images/recovery.png	(from azure-cloud-consulting.html)
00:40:41	1167/1167	---M--	200	added ('OK')	image/png	etag:%2248f-5bd449e63f8fa%22	images/pricing-management.png	C:/My%20Web%20Sites/storin/www.storin.in/images/pricing-management.png	(from azure-cloud-consulting.html)
00:40:41	885/885	---M--	200	added ('OK')	image/png	etag:%22375-5bd449e1feb45%22	images/migrate.png	C:/My%20Web%20Sites/storin/www.storin.in/images/migrate.png	(from azure-cloud-consulting.html)
00:40:41	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-5bd449e992238%22	images/scalability.png	C:/My%20Web%20Sites/storin/www.storin.in/images/scalability.png	(from azure-cloud-consulting.html)
00:40:41	948/948	---M--	200	added ('OK')	image/png	etag:%223b4-5bd449ce875aa%22	images/data-analytics.png	C:/My%20Web%20Sites/storin/www.storin.in/images/data-analytics.png	(from azure-cloud-consulting.html)
00:40:42	17761/17761	---M--	200	added ('OK')	image/png	etag:%224561-5bd449c8b7165%22	images/cloud-bnr-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-bnr-img.png	(from cloud-consulting-services.html)
00:40:42	1410/1410	---M--	200	added ('OK')	image/png	etag:%22582-5bd449d329ddb%22	images/devops-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/devops-icon.png	(from cloud-consulting-services.html)
00:40:42	617/617	---M--	200	added ('OK')	image/png	etag:%22269-5bd449dcaa75b%22	images/internet-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/internet-icon.png	(from cloud-consulting-services.html)
00:40:42	615/615	---M--	200	added ('OK')	image/png	etag:%22267-5bd449c3ff175%22	images/business-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/business-icon.png	(from cloud-consulting-services.html)
00:40:43	1555/1555	---M--	200	added ('OK')	image/png	etag:%22613-5bd449d76da70%22	images/gaming-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/gaming-icon.png	(from cloud-consulting-services.html)
00:40:43	7351/7351	---M--	200	added ('OK')	image/png	etag:%221cb7-5bd449c9832fd%22	images/cloud-services-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-services-img.png	(from cloud-consulting-services.html)
00:40:43	10801/10801	---M--	200	added ('OK')	image/png	etag:%222a31-5bd449c90d062%22	images/cloud-migration-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-migration-img.png	(from cloud-consulting-services.html)
00:40:43	910/910	---M--	200	added ('OK')	image/png	etag:%2238e-5bd449dd19c96%22	images/investment-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/investment-icon.png	(from cloud-consulting-services.html)
00:40:44	1372/1372	---M--	200	added ('OK')	image/png	etag:%2255c-5bd449c16032f%22	images/better-cost-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/better-cost-icon.png	(from cloud-consulting-services.html)
00:40:44	711/711	---M--	200	added ('OK')	image/png	etag:%222c7-5bd449c3070bf%22	images/break-down-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/break-down-icon.png	(from cloud-consulting-services.html)
00:40:44	1313/1313	---M--	200	added ('OK')	image/png	etag:%22521-5bd449ca4d555%22	images/collaboration-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/collaboration-icon.png	(from cloud-consulting-services.html)
00:40:44	1239/1239	---M--	200	added ('OK')	image/png	etag:%224d7-5bd449e343e58%22	images/on-demand-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/on-demand-icon.png	(from cloud-consulting-services.html)
00:40:45	10460/10460	---M--	200	added ('OK')	image/png	etag:%222f87-5b9f188cdd140%22	imgs_old/urolime-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs_old/urolime-logo.png	(from managed-it-services.html)
00:40:45	8519/8519	---M--	200	added ('OK')	image/png	etag:%222147-5bd449d0ac2d4%22	images/dedicated-team.png	C:/My%20Web%20Sites/storin/www.storin.in/images/dedicated-team.png	(from managed-it-services.html)
00:40:45	242/242	---M--	200	added ('OK')	image/png	etag:%2216d-5b9f188cdd140%22	imgs_old/Arrow_-Normal.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs_old/Arrow_-Normal.png	(from managed-it-services.html)
00:40:45	240/240	---M--	200	added ('OK')	image/png	etag:%22b71-5b9f188cdd140%22	imgs_old/Arrow_Active.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs_old/Arrow_Active.png	(from managed-it-services.html)
00:40:45	20470/20470	---M--	200	added ('OK')	image/png	etag:%224ff6-5bd449e0a8e92%22	images/manage-service-1.png	C:/My%20Web%20Sites/storin/www.storin.in/images/manage-service-1.png	(from managed-it-services.html)
00:40:46	12384/12384	---M--	200	added ('OK')	image/png	etag:%223060-5bd449e4276ef%22	images/outsourcing-png-8579.png	C:/My%20Web%20Sites/storin/www.storin.in/images/outsourcing-png-8579.png	(from managed-it-services.html)
00:40:47	251834/251834	---M--	200	added ('OK')	image/jpeg	etag:%223d7c2-5bd449bdd8e33%22	images/Application-maintenance.jpg	C:/My%20Web%20Sites/storin/www.storin.in/images/Application-maintenance.jpg	(from managed-it-services.html)
00:40:48	11887/11887	---M--	200	added ('OK')	image/png	etag:%222e6f-5bd449ce028af%22	images/Customer-experience.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Customer-experience.png	(from managed-it-services.html)
00:40:49	49969/49969	---M--	200	added ('OK')	image/png	etag:%22c331-5bd449dcb33fa%22	images/infrastructure-management.png	C:/My%20Web%20Sites/storin/www.storin.in/images/infrastructure-management.png	(from managed-it-services.html)
00:40:50	17975/17975	---M--	200	added ('OK')	image/png	etag:%224637-5bd449d04f678%22	images/dedicated-it-team-v2.png	C:/My%20Web%20Sites/storin/www.storin.in/images/dedicated-it-team-v2.png	(from dedicated-it-team.html)
00:40:51	13793/13793	---M--	200	added ('OK')	image/jpeg	etag:%2235e1-5bd449ed9e42f%22	images/team1.jpg	C:/My%20Web%20Sites/storin/www.storin.in/images/team1.jpg	(from dedicated-it-team.html)
00:40:51	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:52%20GMT	images/Global-Scale-icon.png.pagespeed.ce.tROOR60iSe.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Global-Scale-icon.png.pagespeed.ce.tROOR60iSe.png	(from dedicated-it-team.html)
00:40:52	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:53%20GMT	images/grows-icon.png.pagespeed.ce.kirFsMYtSU.png	C:/My%20Web%20Sites/storin/www.storin.in/images/grows-icon.png.pagespeed.ce.kirFsMYtSU.png	(from dedicated-it-team.html)
00:40:53	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:53%20GMT	images/Open-Source-icon.png.pagespeed.ce.JhAEZ_U2NL.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Open-Source-icon.png.pagespeed.ce.JhAEZ_U2NL.png	(from dedicated-it-team.html)
00:40:53	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:54%20GMT	images/Resource-icon.png.pagespeed.ce.wkT4M0OS9b.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Resource-icon.png.pagespeed.ce.wkT4M0OS9b.png	(from dedicated-it-team.html)
00:40:54	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:55%20GMT	images/Binpacking-icon.png.pagespeed.ce.mJAcYsRV6N.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Binpacking-icon.png.pagespeed.ce.mJAcYsRV6N.png	(from dedicated-it-team.html)
00:40:55	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:56%20GMT	images/Self-Correcting-icon.png.pagespeed.ce.A07NONlex4.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Self-Correcting-icon.png.pagespeed.ce.A07NONlex4.png	(from dedicated-it-team.html)
00:40:56	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:56%20GMT	images/Ease-Scaling-icon.png.pagespeed.ce.ZjgZNjHM-P.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Ease-Scaling-icon.png.pagespeed.ce.ZjgZNjHM-P.png	(from dedicated-it-team.html)
00:40:56	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:57%20GMT	images/Load-balancing-icon.png.pagespeed.ce.l1TX4SQ0TC.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Load-balancing-icon.png.pagespeed.ce.l1TX4SQ0TC.png	(from dedicated-it-team.html)
00:40:57	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2019:10:58%20GMT	images/Deployments-icon.png.pagespeed.ce.k7E48kcFNA.png	C:/My%20Web%20Sites/storin/www.storin.in/images/Deployments-icon.png.pagespeed.ce.k7E48kcFNA.png	(from dedicated-it-team.html)
00:40:58	8826/8826	---M--	200	added ('OK')	image/png	etag:%22227a-5bd449db02a2c%22	images/img-01.png	C:/My%20Web%20Sites/storin/www.storin.in/images/img-01.png	(from offshore-web-hosting-support-india.html)
00:40:58	4466/4466	---M--	200	added ('OK')	image/png	etag:%221172-5bd449db75de7%22	images/img-02.png	C:/My%20Web%20Sites/storin/www.storin.in/images/img-02.png	(from offshore-web-hosting-support-india.html)
